"Identificador URL";Nome;Categorias;"Nome da variação 1";"Valor da variação 1";"Nome da variação 2";"Valor da variação 2";"Nome da variação 3";"Valor da variação 3";Preço;"Preço promocional";"Peso (kg)";"Altura (cm)";"Largura (cm)";"Comprimento (cm)";Estoque;SKU;"Código de barras";"Exibir na loja";"Frete gratis";Descrição;Tags;"Título para SEO";"Descrição para SEO";Marca;"Produto Físico";"MPN (Cód. Exclusivo Modelo Fabricante)";Sexo;"Faixa etária";Custo
coordenado-body-e-saia-cai251318-cai251318;;;Cor;"BRANCO (Bright White TC) (11-0601)";Tamanho;M;;;959.90;;0.30;0.00;0.00;0.00;0;7890390146234;;;;;;;;;;;;;
coordenado-body-e-saia-cai251318-cai251318;;;Cor;"BRANCO (Bright White TC) (11-0601)";Tamanho;P;;;959.90;;0.30;0.00;0.00;0.00;0;7890390146227;;;;;;;;;;;;;
coordenado-body-e-saia-cai251318-cai251318;;;Cor;"BRANCO (Bright White TC) (11-0601)";Tamanho;PP;;;959.90;;0.30;0.00;0.00;0.00;0;7890390146210;;;;;;;;;;;;;
coordenado-body-e-saia-cai251318-cai251318;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;G;;;959.90;;0.30;0.00;0.00;0.00;0;7890390146296;;;;;;;;;;;;;
coordenado-body-e-saia-cai251318-cai251318;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;GG;;;959.90;;0.30;0.00;0.00;0.00;0;7890390146302;;;;;;;;;;;;;
coordenado-body-e-saia-cai251318-cai251318;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;M;;;959.90;;0.30;0.00;0.00;0.00;0;7890390146289;;;;;;;;;;;;;
coordenado-body-e-saia-cai251318-cai251318;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;P;;;959.90;;0.30;0.00;0.00;0.00;0;7890390146272;;;;;;;;;;;;;
coordenado-body-e-saia-cai251318-cai251318;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;PP;;;959.90;;0.30;0.00;0.00;0.00;0;7890390146265;;;;;;;;;;;;;
coordenado-top-e-calca-cai251322;"COORDENADO TOP E CALÇA - CAI251322";"Categorias > Conjuntos, Sale > Conjuntos";Cor;"AZUL (Flint Stone TC) (18-3916)";Tamanho;G;;;1,049.90;;0.30;0.00;0.00;0.00;0;7890390146647;;SIM;NÃO;;"calca, coordenado, elegante, FR Carlota Costa, versatil";"Coordenado Top e Calça Elegante Feminino Versátil AI25";"Coordenado top e calça feminino, elegante e versátil. Perfeito para looks sofisticados no trabalho ou eventos modernos. Garanta já o seu!";"FR CARLOTA COSTA";SIM;;;;
coordenado-top-e-calca-cai251322;;;Cor;"AZUL (Flint Stone TC) (18-3916)";Tamanho;GG;;;1,049.90;;0.30;0.00;0.00;0.00;0;7890390146654;;;;;;;;;;;;;
coordenado-top-e-calca-cai251322;;;Cor;"AZUL (Flint Stone TC) (18-3916)";Tamanho;M;;;1,049.90;;0.30;0.00;0.00;0.00;0;7890390146630;;;;;;;;;;;;;
coordenado-top-e-calca-cai251322;;;Cor;"AZUL (Flint Stone TC) (18-3916)";Tamanho;P;;;1,049.90;;0.30;0.00;0.00;0.00;0;7890390146623;;;;;;;;;;;;;
coordenado-top-e-calca-cai251322;;;Cor;"AZUL (Flint Stone TC) (18-3916)";Tamanho;PP;;;1,049.90;;0.30;0.00;0.00;0.00;0;7890390146616;;;;;;;;;;;;;
coordenado-top-e-calca-cai251322;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;G;;;1,049.90;;0.30;0.00;0.00;0.00;0;7890390146692;;;;;;;;;;;;;
coordenado-top-e-calca-cai251322;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;GG;;;1,049.90;;0.30;0.00;0.00;0.00;0;7890390146708;;;;;;;;;;;;;
coordenado-top-e-calca-cai251322;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;M;;;1,049.90;;0.30;0.00;0.00;0.00;0;7890390146685;;;;;;;;;;;;;
coordenado-top-e-calca-cai251322;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;P;;;1,049.90;;0.30;0.00;0.00;0.00;0;7890390146678;;;;;;;;;;;;;
coordenado-top-e-calca-cai251322;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;PP;;;1,049.90;;0.30;0.00;0.00;0.00;0;7890390146661;;;;;;;;;;;;;
coordenado-top-e-calca-cai251322;;;Cor;"ROXO (Purple Potion TC (19-2430)";Tamanho;G;;;1,049.90;;0.30;0.00;0.00;0.00;0;7890390146746;;;;;;;;;;;;;
coordenado-top-e-calca-cai251322;;;Cor;"ROXO (Purple Potion TC (19-2430)";Tamanho;GG;;;1,049.90;;0.30;0.00;0.00;0.00;0;7890390146753;;;;;;;;;;;;;
coordenado-top-e-calca-cai251322;;;Cor;"ROXO (Purple Potion TC (19-2430)";Tamanho;M;;;1,049.90;;0.30;0.00;0.00;0.00;0;7890390146739;;;;;;;;;;;;;
coordenado-top-e-calca-cai251322;;;Cor;"ROXO (Purple Potion TC (19-2430)";Tamanho;P;;;1,049.90;;0.30;0.00;0.00;0.00;0;7890390146722;;;;;;;;;;;;;
coordenado-top-e-calca-cai251322;;;Cor;"ROXO (Purple Potion TC (19-2430)";Tamanho;PP;;;1,049.90;;0.30;0.00;0.00;0.00;0;7890390146715;;;;;;;;;;;;;
coordenado-camisa-e-saia-cai251324;"COORDENADO CAMISA E SAIA - CAI251324";"Categorias > Conjuntos, Sale > Conjuntos";Cor;"CAI25R001 MONO ALT11 - CREPE - SAT P (CC0119-E)";Tamanho;G;;;799.90;;0.30;0.00;0.00;0.00;0;7890390146890;;SIM;NÃO;;"camisa, coordenado, elegante, FR Carlota Costa, saia";"Conjunto camisa e saia elegante coordenado feminino AI25";"Conjunto camisa e saia elegante, ideal para mulheres modernas. Sofisticação e versatilidade para o dia a dia. Garanta já o seu coordenado AI25!";"FR CARLOTA COSTA";SIM;;;;
coordenado-camisa-e-saia-cai251324;;;Cor;"CAI25R001 MONO ALT11 - CREPE - SAT P (CC0119-E)";Tamanho;GG;;;799.90;;0.30;0.00;0.00;0.00;0;7890390146906;;;;;;;;;;;;;
coordenado-camisa-e-saia-cai251324;;;Cor;"CAI25R001 MONO ALT11 - CREPE - SAT P (CC0119-E)";Tamanho;M;;;799.90;;0.30;0.00;0.00;0.00;0;7890390146883;;;;;;;;;;;;;
coordenado-camisa-e-saia-cai251324;;;Cor;"CAI25R001 MONO ALT11 - CREPE - SAT P (CC0119-E)";Tamanho;P;;;799.90;;0.30;0.00;0.00;0.00;0;7890390146876;;;;;;;;;;;;;
coordenado-camisa-e-saia-cai251324;;;Cor;"CAI25R001 MONO ALT11 - CREPE - SAT P (CC0119-E)";Tamanho;PP;;;799.90;;0.30;0.00;0.00;0.00;0;7890390146869;;;;;;;;;;;;;
coordenado-camisa-e-calca-cai251326;"COORDENADO CAMISA E CALÇA - CAI251326";"Categorias > Conjuntos, Sale > Conjuntos";Cor;"CC0127-E (CC0127-E)";Tamanho;G;;;1,069.90;;0.30;0.00;0.00;0.00;0;7890390147040;;SIM;NÃO;;"calca, camisa, coordenado, FR Carlota Costa, sofisticado";"Coordenado Camisa e Calça Elegante Feminino AI25";"O coordenado camisa e calça oferece sofisticação, conforto e versatilidade para looks modernos. Garanta já o seu visual elegante e versátil!";"FR CARLOTA COSTA";SIM;;;;
coordenado-camisa-e-calca-cai251326;;;Cor;"CC0127-E (CC0127-E)";Tamanho;GG;;;1,069.90;;0.30;0.00;0.00;0.00;0;7890390147057;;;;;;;;;;;;;
coordenado-camisa-e-calca-cai251326;;;Cor;"CC0127-E (CC0127-E)";Tamanho;M;;;1,069.90;;0.30;0.00;0.00;0.00;0;7890390147033;;;;;;;;;;;;;
coordenado-camisa-e-calca-cai251326;;;Cor;"CC0127-E (CC0127-E)";Tamanho;P;;;1,069.90;;0.30;0.00;0.00;0.00;0;7890390147026;;;;;;;;;;;;;
coordenado-camisa-e-calca-cai251326;;;Cor;"CC0127-E (CC0127-E)";Tamanho;PP;;;1,069.90;;0.30;0.00;0.00;0.00;0;7890390147019;;;;;;;;;;;;;
coordenado-calca-e-blusa-cai251327;"COORDENADO CALÇA E BLUSA - CAI251327";"Categorias > Conjuntos, Sale > Conjuntos";Cor;"MARROM (Indian Tan TC (17-1328)";Tamanho;G;;;869.90;;0.30;0.00;0.00;0.00;0;7890390147149;;SIM;NÃO;;"blusa, calca, coordenado, FR Carlota Costa, versatil";"Coordenado Calça e Blusa Feminino Moderno FR Carlota Costa";"Coordenado calça e blusa versátil em poliéster, ideal para looks modernos e práticos. Garanta já seu visual elegante e atualizado!";"FR CARLOTA COSTA";SIM;;;;
coordenado-calca-e-blusa-cai251327;;;Cor;"MARROM (Indian Tan TC (17-1328)";Tamanho;GG;;;869.90;;0.30;0.00;0.00;0.00;0;7890390147156;;;;;;;;;;;;;
coordenado-calca-e-blusa-cai251327;;;Cor;"MARROM (Indian Tan TC (17-1328)";Tamanho;M;;;869.90;;0.30;0.00;0.00;0.00;0;7890390147132;;;;;;;;;;;;;
coordenado-calca-e-blusa-cai251327;;;Cor;"MARROM (Indian Tan TC (17-1328)";Tamanho;P;;;869.90;;0.30;0.00;0.00;0.00;0;7890390147125;;;;;;;;;;;;;
coordenado-calca-e-blusa-cai251327;;;Cor;"MARROM (Indian Tan TC (17-1328)";Tamanho;PP;;;869.90;;0.30;0.00;0.00;0.00;0;7890390147118;;;;;;;;;;;;;
coordenado-calca-e-blusa-cai251327;;;Cor;"VERMELHO (High Risk Red TC) (18-1763)";Tamanho;G;;;869.90;;0.30;0.00;0.00;0.00;0;7890390147194;;;;;;;;;;;;;
coordenado-calca-e-blusa-cai251327;;;Cor;"VERMELHO (High Risk Red TC) (18-1763)";Tamanho;GG;;;869.90;;0.30;0.00;0.00;0.00;0;7890390147200;;;;;;;;;;;;;
coordenado-calca-e-blusa-cai251327;;;Cor;"VERMELHO (High Risk Red TC) (18-1763)";Tamanho;M;;;869.90;;0.30;0.00;0.00;0.00;0;7890390147187;;;;;;;;;;;;;
coordenado-calca-e-blusa-cai251327;;;Cor;"VERMELHO (High Risk Red TC) (18-1763)";Tamanho;P;;;869.90;;0.30;0.00;0.00;0.00;0;7890390147170;;;;;;;;;;;;;
coordenado-calca-e-blusa-cai251327;;;Cor;"VERMELHO (High Risk Red TC) (18-1763)";Tamanho;PP;;;869.90;;0.30;0.00;0.00;0.00;0;7890390147163;;;;;;;;;;;;;
coordenado-calca-e-blusa-cai251327;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;G;;;869.90;;0.30;0.00;0.00;0.00;0;7890390147248;;;;;;;;;;;;;
coordenado-calca-e-blusa-cai251327;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;GG;;;869.90;;0.30;0.00;0.00;0.00;0;7890390147255;;;;;;;;;;;;;
coordenado-calca-e-blusa-cai251327;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;M;;;869.90;;0.30;0.00;0.00;0.00;0;7890390147231;;;;;;;;;;;;;
coordenado-calca-e-blusa-cai251327;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;P;;;869.90;;0.30;0.00;0.00;0.00;0;7890390147224;;;;;;;;;;;;;
coordenado-calca-e-blusa-cai251327;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;PP;;;869.90;;0.30;0.00;0.00;0.00;0;7890390147217;;;;;;;;;;;;;
coordenado-camisa-e-saia-cai251328;"COORDENADO CAMISA E SAIA - CAI251328";"Categorias > Conjuntos, Sale > Conjuntos";Cor;"MARROM (Indian Tan TC (17-1328)";Tamanho;G;;;1,139.90;;0.30;0.00;0.00;0.00;0;7890390147293;;SIM;NÃO;;"camisa, coordenado, FR Carlota Costa, saia, sofisticado";"Coordenado camisa e saia elegante feminino AI25";"Coordenado camisa e saia versátil e sofisticado. Ideal para ambientes profissionais e elegantes. Garanta já o seu visual moderno e refinado!";"FR CARLOTA COSTA";SIM;;;;
coordenado-camisa-e-saia-cai251328;;;Cor;"MARROM (Indian Tan TC (17-1328)";Tamanho;GG;;;1,139.90;;0.30;0.00;0.00;0.00;1;7890390147309;;;;;;;;;;;;;
coordenado-camisa-e-saia-cai251328;;;Cor;"MARROM (Indian Tan TC (17-1328)";Tamanho;M;;;1,139.90;;0.30;0.00;0.00;0.00;0;7890390147286;;;;;;;;;;;;;
coordenado-camisa-e-saia-cai251328;;;Cor;"MARROM (Indian Tan TC (17-1328)";Tamanho;P;;;1,139.90;;0.30;0.00;0.00;0.00;0;7890390147279;;;;;;;;;;;;;
coordenado-camisa-e-saia-cai251328;;;Cor;"MARROM (Indian Tan TC (17-1328)";Tamanho;PP;;;1,139.90;;0.30;0.00;0.00;0.00;0;7890390147262;;;;;;;;;;;;;
coordenado-camisa-e-saia-cai251328;;;Cor;"VERMELHO (High Risk Red TC) (18-1763)";Tamanho;G;;;1,139.90;;0.30;0.00;0.00;0.00;0;7890390147347;;;;;;;;;;;;;
coordenado-camisa-e-saia-cai251328;;;Cor;"VERMELHO (High Risk Red TC) (18-1763)";Tamanho;GG;;;1,139.90;;0.30;0.00;0.00;0.00;0;7890390147354;;;;;;;;;;;;;
coordenado-camisa-e-saia-cai251328;;;Cor;"VERMELHO (High Risk Red TC) (18-1763)";Tamanho;M;;;1,139.90;;0.30;0.00;0.00;0.00;0;7890390147330;;;;;;;;;;;;;
coordenado-camisa-e-saia-cai251328;;;Cor;"VERMELHO (High Risk Red TC) (18-1763)";Tamanho;P;;;1,139.90;;0.30;0.00;0.00;0.00;0;7890390147323;;;;;;;;;;;;;
coordenado-camisa-e-saia-cai251328;;;Cor;"VERMELHO (High Risk Red TC) (18-1763)";Tamanho;PP;;;1,139.90;;0.30;0.00;0.00;0.00;0;7890390147316;;;;;;;;;;;;;
coordenado-camisa-e-saia-cai251328;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;G;;;1,139.90;;0.30;0.00;0.00;0.00;0;7890390147392;;;;;;;;;;;;;
coordenado-camisa-e-saia-cai251328;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;GG;;;1,139.90;;0.30;0.00;0.00;0.00;0;7890390147408;;;;;;;;;;;;;
coordenado-camisa-e-saia-cai251328;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;M;;;1,139.90;;0.30;0.00;0.00;0.00;0;7890390147385;;;;;;;;;;;;;
coordenado-camisa-e-saia-cai251328;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;P;;;1,139.90;;0.30;0.00;0.00;0.00;0;7890390147378;;;;;;;;;;;;;
coordenado-camisa-e-saia-cai251328;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;PP;;;1,139.90;;0.30;0.00;0.00;0.00;0;7890390147361;;;;;;;;;;;;;
coordenado-top-e-saia-cai251331;"COORDENADO TOP E SAIA - CAI251331";"Categorias > Conjuntos, Sale > Conjuntos";Cor;"PRETO (Raven TC) (19-0000)";Tamanho;G;;;1,199.90;;0.30;0.00;0.00;0.00;0;7890390147644;;SIM;NÃO;;"coordenado, feminino, FR Carlota Costa, sofisticado, viscose";"Coordenado Top e Saia Elegante em Viscose AI25";"Descubra o coordenado top e saia em viscose, ideal para eventos e looks sofisticados. Garanta já o seu e destaque-se com elegância e versatilidade!";"FR CARLOTA COSTA";SIM;;;;
coordenado-top-e-saia-cai251331;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;GG;;;1,199.90;;0.30;0.00;0.00;0.00;0;7890390147651;;;;;;;;;;;;;
coordenado-top-e-saia-cai251331;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;M;;;1,199.90;;0.30;0.00;0.00;0.00;0;7890390147637;;;;;;;;;;;;;
coordenado-top-e-saia-cai251331;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;P;;;1,199.90;;0.30;0.00;0.00;0.00;0;7890390147620;;;;;;;;;;;;;
coordenado-top-e-saia-cai251331;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;PP;;;1,199.90;;0.30;0.00;0.00;0.00;0;7890390147613;;;;;;;;;;;;;
coordenado-blusa-e-calca-cai251394;"COORDENADO BLUSA E CALÇA - CAI251394";"Categorias > Conjuntos, Sale > Conjuntos";Cor;"LILAS (Prism Pink TC) (14-2311)";Tamanho;G;;;1,039.90;;0.30;0.00;0.00;0.00;0;7890390147941;;SIM;NÃO;;"blusa, calca, CarlotaCosta, conforto, coordenado";"Coordenado Blusa e Calça Elegante e Versátil AI25";"Coordenado blusa e calça com design sofisticado, conforto e versatilidade. Ideal para looks modernos e clássicos. Garanta já o seu visual impecável!";"FR CARLOTA COSTA";SIM;;;;
coordenado-blusa-e-calca-cai251394;;;Cor;"LILAS (Prism Pink TC) (14-2311)";Tamanho;GG;;;1,039.90;;0.30;0.00;0.00;0.00;0;7890390147958;;;;;;;;;;;;;
coordenado-blusa-e-calca-cai251394;;;Cor;"LILAS (Prism Pink TC) (14-2311)";Tamanho;M;;;1,039.90;;0.30;0.00;0.00;0.00;0;7890390147934;;;;;;;;;;;;;
coordenado-blusa-e-calca-cai251394;;;Cor;"LILAS (Prism Pink TC) (14-2311)";Tamanho;P;;;1,039.90;;0.30;0.00;0.00;0.00;0;7890390147927;;;;;;;;;;;;;
coordenado-blusa-e-calca-cai251394;;;Cor;"LILAS (Prism Pink TC) (14-2311)";Tamanho;PP;;;1,039.90;;0.30;0.00;0.00;0.00;0;7890390147910;;;;;;;;;;;;;
coordenado-blusa-e-calca-cai251394;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;G;;;1,039.90;;0.30;0.00;0.00;0.00;0;7890390147996;;;;;;;;;;;;;
coordenado-blusa-e-calca-cai251394;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;GG;;;1,039.90;;0.30;0.00;0.00;0.00;0;7890390148009;;;;;;;;;;;;;
coordenado-blusa-e-calca-cai251394;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;M;;;1,039.90;;0.30;0.00;0.00;0.00;0;7890390147989;;;;;;;;;;;;;
coordenado-blusa-e-calca-cai251394;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;P;;;1,039.90;;0.30;0.00;0.00;0.00;0;7890390147972;;;;;;;;;;;;;
coordenado-blusa-e-calca-cai251394;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;PP;;;1,039.90;;0.30;0.00;0.00;0.00;0;7890390147965;;;;;;;;;;;;;
coordenado-blusa-e-calca-cai251394;;;Cor;"MARROM (Brunette TC) (19-1235)";Tamanho;G;;;1,039.90;;0.30;0.00;0.00;0.00;0;7890390148047;;;;;;;;;;;;;
coordenado-blusa-e-calca-cai251394;;;Cor;"MARROM (Brunette TC) (19-1235)";Tamanho;GG;;;1,039.90;;0.30;0.00;0.00;0.00;0;7890390148054;;;;;;;;;;;;;
coordenado-blusa-e-calca-cai251394;;;Cor;"MARROM (Brunette TC) (19-1235)";Tamanho;M;;;1,039.90;;0.30;0.00;0.00;0.00;0;7890390148030;;;;;;;;;;;;;
coordenado-blusa-e-calca-cai251394;;;Cor;"MARROM (Brunette TC) (19-1235)";Tamanho;P;;;1,039.90;;0.30;0.00;0.00;0.00;0;7890390148023;;;;;;;;;;;;;
coordenado-blusa-e-calca-cai251394;;;Cor;"MARROM (Brunette TC) (19-1235)";Tamanho;PP;;;1,039.90;;0.30;0.00;0.00;0.00;0;7890390148016;;;;;;;;;;;;;
calca-monograma-com-amarracao-caps0017;"CALÇA MONOGRAMA COM AMARRAÇÃO - CAPS0017";;Cor;"SAV24R001 SG ALT (SAV24R001)";Tamanho;G;;;519.90;;0.30;0.00;0.00;0.00;0;7890380092268;;SIM;NÃO;;;;;"FR CARLOTA COSTA";SIM;;;;
calca-monograma-com-amarracao-caps0017;;;Cor;"SAV24R001 SG ALT (SAV24R001)";Tamanho;GG;;;519.90;;0.30;0.00;0.00;0.00;0;7890380092275;;;;;;;;;;;;;
calca-monograma-com-amarracao-caps0017;;;Cor;"SAV24R001 SG ALT (SAV24R001)";Tamanho;M;;;519.90;;0.30;0.00;0.00;0.00;0;7890380092251;;;;;;;;;;;;;
calca-monograma-com-amarracao-caps0017;;;Cor;"SAV24R001 SG ALT (SAV24R001)";Tamanho;P;;;519.90;;0.30;0.00;0.00;0.00;3;7890380092244;;;;;;;;;;;;;
calca-monograma-com-amarracao-caps0017;;;Cor;"SAV24R001 SG ALT (SAV24R001)";Tamanho;PP;;;519.90;;0.30;0.00;0.00;0.00;1;7890380092237;;;;;;;;;;;;;
camisa-monograma-com-botoes-caps0018;"CAMISA MONOGRAMA COM BOTÕES - CAPS0018";;Cor;"SAV24R001 SG ALT (SAV24R001)";Tamanho;G;;;449.90;;0.30;0.00;0.00;0.00;1;7890380091360;;SIM;NÃO;;;;;"FR CARLOTA COSTA";SIM;;;;
camisa-monograma-com-botoes-caps0018;;;Cor;"SAV24R001 SG ALT (SAV24R001)";Tamanho;GG;;;449.90;;0.30;0.00;0.00;0.00;0;7890380091377;;;;;;;;;;;;;
camisa-monograma-com-botoes-caps0018;;;Cor;"SAV24R001 SG ALT (SAV24R001)";Tamanho;M;;;449.90;;0.30;0.00;0.00;0.00;0;7890380091353;;;;;;;;;;;;;
camisa-monograma-com-botoes-caps0018;;;Cor;"SAV24R001 SG ALT (SAV24R001)";Tamanho;P;;;449.90;;0.30;0.00;0.00;0.00;0;7890380091346;;;;;;;;;;;;;
camisa-monograma-com-botoes-caps0018;;;Cor;"SAV24R001 SG ALT (SAV24R001)";Tamanho;PP;;;449.90;;0.30;0.00;0.00;0.00;0;7890380091339;;;;;;;;;;;;;
camisa-alongada-com-bolso-caps0026;"CAMISA ALONGADA COM BOLSO - CAPS0026";;Cor;"BRANCO (off white) (11-0602)";Tamanho;G;;;419.90;;0.30;0.00;0.00;0.00;0;7890380096662;;SIM;NÃO;;;;;"FR CARLOTA COSTA";SIM;;;;
camisa-alongada-com-bolso-caps0026;;;Cor;"BRANCO (off white) (11-0602)";Tamanho;GG;;;419.90;;0.30;0.00;0.00;0.00;0;7890380096679;;;;;;;;;;;;;
camisa-alongada-com-bolso-caps0026;;;Cor;"BRANCO (off white) (11-0602)";Tamanho;M;;;419.90;;0.30;0.00;0.00;0.00;0;7890380096655;;;;;;;;;;;;;
camisa-alongada-com-bolso-caps0026;;;Cor;"BRANCO (off white) (11-0602)";Tamanho;P;;;419.90;;0.30;0.00;0.00;0.00;0;7890380096648;;;;;;;;;;;;;
camisa-alongada-com-bolso-caps0026;;;Cor;"BRANCO (off white) (11-0602)";Tamanho;PP;;;419.90;;0.30;0.00;0.00;0.00;0;7890380096631;;;;;;;;;;;;;
camisa-alongada-com-bolso-caps0026;;;Cor;"AMARELO (Sulphur Spring TC) (13-0650)";Tamanho;G;;;419.90;;0.30;0.00;0.00;0.00;0;7890380096716;;;;;;;;;;;;;
camisa-alongada-com-bolso-caps0026;;;Cor;"AMARELO (Sulphur Spring TC) (13-0650)";Tamanho;GG;;;419.90;;0.30;0.00;0.00;0.00;0;7890380096723;;;;;;;;;;;;;
camisa-alongada-com-bolso-caps0026;;;Cor;"AMARELO (Sulphur Spring TC) (13-0650)";Tamanho;M;;;419.90;;0.30;0.00;0.00;0.00;0;7890380096709;;;;;;;;;;;;;
camisa-alongada-com-bolso-caps0026;;;Cor;"AMARELO (Sulphur Spring TC) (13-0650)";Tamanho;P;;;419.90;;0.30;0.00;0.00;0.00;0;7890380096693;;;;;;;;;;;;;
camisa-alongada-com-bolso-caps0026;;;Cor;"AMARELO (Sulphur Spring TC) (13-0650)";Tamanho;PP;;;419.90;;0.30;0.00;0.00;0.00;0;7890380096686;;;;;;;;;;;;;
camisa-alongada-com-bolso-caps0026;;;Cor;"AZUL (French Blue TC) (18-4140)";Tamanho;G;;;419.90;;0.30;0.00;0.00;0.00;0;7890380096761;;;;;;;;;;;;;
camisa-alongada-com-bolso-caps0026;;;Cor;"AZUL (French Blue TC) (18-4140)";Tamanho;GG;;;419.90;;0.30;0.00;0.00;0.00;0;7890380096778;;;;;;;;;;;;;
camisa-alongada-com-bolso-caps0026;;;Cor;"AZUL (French Blue TC) (18-4140)";Tamanho;M;;;419.90;;0.30;0.00;0.00;0.00;0;7890380096754;;;;;;;;;;;;;
camisa-alongada-com-bolso-caps0026;;;Cor;"AZUL (French Blue TC) (18-4140)";Tamanho;P;;;419.90;;0.30;0.00;0.00;0.00;0;7890380096747;;;;;;;;;;;;;
camisa-alongada-com-bolso-caps0026;;;Cor;"AZUL (French Blue TC) (18-4140)";Tamanho;PP;;;419.90;;0.30;0.00;0.00;0.00;0;7890380096730;;;;;;;;;;;;;
camisa-alongada-com-bordado-caps0028;"CAMISA ALONGADA COM BORDADO - CAPS0028";;Cor;"ROSE (Nosegay TC) (14-2806)";Tamanho;G;;;389.90;;0.30;0.00;0.00;0.00;0;7890380096563;;SIM;NÃO;;;;;"FR CARLOTA COSTA";SIM;;;;
camisa-alongada-com-bordado-caps0028;;;Cor;"ROSE (Nosegay TC) (14-2806)";Tamanho;GG;;;389.90;;0.30;0.00;0.00;0.00;0;7890380096570;;;;;;;;;;;;;
camisa-alongada-com-bordado-caps0028;;;Cor;"ROSE (Nosegay TC) (14-2806)";Tamanho;M;;;389.90;;0.30;0.00;0.00;0.00;0;7890380096556;;;;;;;;;;;;;
camisa-alongada-com-bordado-caps0028;;;Cor;"ROSE (Nosegay TC) (14-2806)";Tamanho;P;;;389.90;;0.30;0.00;0.00;0.00;0;7890380096549;;;;;;;;;;;;;
camisa-alongada-com-bordado-caps0028;;;Cor;"ROSE (Nosegay TC) (14-2806)";Tamanho;PP;;;389.90;;0.30;0.00;0.00;0.00;0;7890380096532;;;;;;;;;;;;;
camisa-alongada-com-bordado-caps0028;;;Cor;"VERDE (Bright Green TC) (15-5534)";Tamanho;G;;;389.90;;0.30;0.00;0.00;0.00;0;7890380096617;;;;;;;;;;;;;
camisa-alongada-com-bordado-caps0028;;;Cor;"VERDE (Bright Green TC) (15-5534)";Tamanho;GG;;;389.90;;0.30;0.00;0.00;0.00;0;7890380096624;;;;;;;;;;;;;
camisa-alongada-com-bordado-caps0028;;;Cor;"VERDE (Bright Green TC) (15-5534)";Tamanho;M;;;389.90;;0.30;0.00;0.00;0.00;0;7890380096600;;;;;;;;;;;;;
camisa-alongada-com-bordado-caps0028;;;Cor;"VERDE (Bright Green TC) (15-5534)";Tamanho;P;;;389.90;;0.30;0.00;0.00;0.00;0;7890380096594;;;;;;;;;;;;;
camisa-alongada-com-bordado-caps0028;;;Cor;"VERDE (Bright Green TC) (15-5534)";Tamanho;PP;;;389.90;;0.30;0.00;0.00;0.00;0;7890380096587;;;;;;;;;;;;;
top-com-detalhe-elastico-caps0029;"TOP COM DETALHE ELÁSTICO - CAPS0029";;Cor;"BRANCO (off white) (11-0602)";Tamanho;G;;;219.90;;0.30;0.00;0.00;0.00;1;7890380098710;;SIM;NÃO;;;;;"FR CARLOTA COSTA";SIM;;;;
top-com-detalhe-elastico-caps0029;;;Cor;"BRANCO (off white) (11-0602)";Tamanho;GG;;;219.90;;0.30;0.00;0.00;0.00;0;7890380098727;;;;;;;;;;;;;
top-com-detalhe-elastico-caps0029;;;Cor;"BRANCO (off white) (11-0602)";Tamanho;M;;;219.90;;0.30;0.00;0.00;0.00;7;7890380098703;;;;;;;;;;;;;
top-com-detalhe-elastico-caps0029;;;Cor;"BRANCO (off white) (11-0602)";Tamanho;P;;;219.90;;0.30;0.00;0.00;0.00;3;7890380098697;;;;;;;;;;;;;
top-com-detalhe-elastico-caps0029;;;Cor;"BRANCO (off white) (11-0602)";Tamanho;PP;;;219.90;;0.30;0.00;0.00;0.00;0;7890380098680;;;;;;;;;;;;;
