"Identificador URL";Nome;Categorias;"Nome da variação 1";"Valor da variação 1";"Nome da variação 2";"Valor da variação 2";"Nome da variação 3";"Valor da variação 3";Preço;"Preço promocional";"Peso (kg)";"Altura (cm)";"Largura (cm)";"Comprimento (cm)";Estoque;SKU;"Código de barras";"Exibir na loja";"Frete gratis";Descrição;Tags;"Título para SEO";"Descrição para SEO";Marca;"Produto Físico";"MPN (Cód. Exclusivo Modelo Fabricante)";Sexo;"Faixa etária";Custo
saia-midi-lisa-rest0455-2;;;Cor;"AZUL (Coronet Blue TC) (18-3922)";Tamanho;M;;;139.90;;0.30;0.00;0.00;0.00;0;7890400017561;;;;;;;;;;;;;
saia-midi-lisa-rest0455-2;;;Cor;"AZUL (Coronet Blue TC) (18-3922)";Tamanho;P;;;139.90;;0.30;0.00;0.00;0.00;0;7890400017554;;;;;;;;;;;;;
macacao-com-botoes-e-faixa-rest0457;"MACACÃO COM BOTÕES E FAIXA - REST0457";"Categorias > Macacões > Macacão, Sale > Macacões, 50 off";Cor;"BEGE (Taos Taupe TC) (15-1119)";Tamanho;G;;;199.90;;0.30;0.00;0.00;0.00;0;7890400022466;;SIM;NÃO;;"acinturada, macacao, RITMI, sofisticado, versatil";"Macacão com Botões e Faixa Versátil e Sofisticado";"Macacão com botões e faixa, elegante, confortável e versátil. Ideal para ocasiões especiais e uso diário. Garanta já o seu visual refinado!";"RITMI FR - RITMI STUDIO";SIM;;;;
macacao-com-botoes-e-faixa-rest0457;;;Cor;"BEGE (Taos Taupe TC) (15-1119)";Tamanho;GG;;;199.90;;0.30;0.00;0.00;0.00;0;7890400022473;;;;;;;;;;;;;
macacao-com-botoes-e-faixa-rest0457;;;Cor;"BEGE (Taos Taupe TC) (15-1119)";Tamanho;M;;;199.90;;0.30;0.00;0.00;0.00;0;7890400022459;;;;;;;;;;;;;
macacao-com-botoes-e-faixa-rest0457;;;Cor;"BEGE (Taos Taupe TC) (15-1119)";Tamanho;P;;;199.90;;0.30;0.00;0.00;0.00;0;7890400022442;;;;;;;;;;;;;
macacao-com-botoes-e-faixa-rest0457;;;Cor;"BEGE (Taos Taupe TC) (15-1119)";Tamanho;PP;;;199.90;;0.30;0.00;0.00;0.00;2;7890400022435;;;;;;;;;;;;;
macacao-com-botoes-e-faixa-rest0457;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;G;;;199.90;;0.30;0.00;0.00;0.00;0;7890400022510;;;;;;;;;;;;;
macacao-com-botoes-e-faixa-rest0457;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;GG;;;199.90;;0.30;0.00;0.00;0.00;0;7890400022527;;;;;;;;;;;;;
macacao-com-botoes-e-faixa-rest0457;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;M;;;199.90;;0.30;0.00;0.00;0.00;0;7890400022503;;;;;;;;;;;;;
macacao-com-botoes-e-faixa-rest0457;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;P;;;199.90;;0.30;0.00;0.00;0.00;0;7890400022497;;;;;;;;;;;;;
macacao-com-botoes-e-faixa-rest0457;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;PP;;;199.90;;0.30;0.00;0.00;0.00;0;7890400022480;;;;;;;;;;;;;
camisa-alongada-rest0458;"CAMISA ALONGADA - REST0458";"Categorias > Camisas > Camisa Manga Longa, Sale > Blusas e Camisas, 50 off";Cor;"BEGE (Beige TC) (14-1118)";Tamanho;G;;;129.90;;0.30;0.00;0.00;0.00;0;7890400016939;;SIM;NÃO;;"camisa, feminino, longa, RITMI, versatil";"Camisa Alongada Feminina Versátil e Sofisticada REST0458";"Camisa alongada feminina em algodão, sofisticada e confortável. Ideal para looks profissionais ou casuais. Garanta já a sua peça versátil!";"RITMI FR - RITMI STUDIO";SIM;;;;
camisa-alongada-rest0458;;;Cor;"BEGE (Beige TC) (14-1118)";Tamanho;GG;;;129.90;;0.30;0.00;0.00;0.00;0;7890400016946;;;;;;;;;;;;;
camisa-alongada-rest0458;;;Cor;"BEGE (Beige TC) (14-1118)";Tamanho;M;;;129.90;;0.30;0.00;0.00;0.00;0;7890400016922;;;;;;;;;;;;;
camisa-alongada-rest0458;;;Cor;"BEGE (Beige TC) (14-1118)";Tamanho;P;;;129.90;;0.30;0.00;0.00;0.00;0;7890400016915;;;;;;;;;;;;;
camisa-alongada-rest0458;;;Cor;"CINZA (TCX KALE (18-0107)";Tamanho;G;;;129.90;;0.30;0.00;0.00;0.00;0;7890400016977;;;;;;;;;;;;;
camisa-alongada-rest0458;;;Cor;"CINZA (TCX KALE (18-0107)";Tamanho;GG;;;129.90;;0.30;0.00;0.00;0.00;0;7890400016984;;;;;;;;;;;;;
camisa-alongada-rest0458;;;Cor;"CINZA (TCX KALE (18-0107)";Tamanho;M;;;129.90;;0.30;0.00;0.00;0.00;0;7890400016960;;;;;;;;;;;;;
camisa-alongada-rest0458;;;Cor;"CINZA (TCX KALE (18-0107)";Tamanho;P;;;129.90;;0.30;0.00;0.00;0.00;0;7890400016953;;;;;;;;;;;;;
blusa-com-amarracao-na-gola-rest0462-1;"BLUSA COM AMARRAÇÃO NA GOLA - REST0462.1";"Categorias > Blusas > Blusa Manga Longa, Sale > Blusas e Camisas, 50 off";Cor;"VERDE (Winter Moss (18-0523)";Tamanho;G;;;99.90;;0.30;0.00;0.00;0.00;0;7890400016694;;SIM;NÃO;;"blusa, feminino, RITMI, sofisticado, versatil";"Blusa com Amarração na Gola Feminina Versátil e Sofisticada";"Blusa feminina com amarração na gola, versátil e elegante. Ideal para ocasiões profissionais ou sociais. Garanta estilo e conforto, adquira já!";"RITMI FR - RITMI STUDIO";SIM;;;;
blusa-com-amarracao-na-gola-rest0462-1;;;Cor;"VERDE (Winter Moss (18-0523)";Tamanho;GG;;;99.90;;0.30;0.00;0.00;0.00;0;7890400016700;;;;;;;;;;;;;
blusa-com-amarracao-na-gola-rest0462-1;;;Cor;"VERDE (Winter Moss (18-0523)";Tamanho;M;;;99.90;;0.30;0.00;0.00;0.00;0;7890400016687;;;;;;;;;;;;;
blusa-com-amarracao-na-gola-rest0462-1;;;Cor;"VERDE (Winter Moss (18-0523)";Tamanho;P;;;99.90;;0.30;0.00;0.00;0.00;0;7890400016670;;;;;;;;;;;;;
blusa-com-amarracao-na-gola-rest0462-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;G;;;99.90;;0.30;0.00;0.00;0.00;0;7890400016731;;;;;;;;;;;;;
blusa-com-amarracao-na-gola-rest0462-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;GG;;;99.90;;0.30;0.00;0.00;0.00;0;7890400016748;;;;;;;;;;;;;
blusa-com-amarracao-na-gola-rest0462-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;M;;;99.90;;0.30;0.00;0.00;0.00;0;7890400016724;;;;;;;;;;;;;
blusa-com-amarracao-na-gola-rest0462-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;P;;;99.90;;0.30;0.00;0.00;0.00;0;7890400016717;;;;;;;;;;;;;
blusa-com-amarracao-na-gola-rest0462-1;;;Cor;"BORDO (TCX / Merlot (19-1534)";Tamanho;G;;;99.90;;0.30;0.00;0.00;0.00;0;7890400016779;;;;;;;;;;;;;
blusa-com-amarracao-na-gola-rest0462-1;;;Cor;"BORDO (TCX / Merlot (19-1534)";Tamanho;GG;;;99.90;;0.30;0.00;0.00;0.00;0;7890400016786;;;;;;;;;;;;;
blusa-com-amarracao-na-gola-rest0462-1;;;Cor;"BORDO (TCX / Merlot (19-1534)";Tamanho;M;;;99.90;;0.30;0.00;0.00;0.00;0;7890400016762;;;;;;;;;;;;;
blusa-com-amarracao-na-gola-rest0462-1;;;Cor;"BORDO (TCX / Merlot (19-1534)";Tamanho;P;;;99.90;;0.30;0.00;0.00;0.00;0;7890400016755;;;;;;;;;;;;;
calca-com-acessorio-rest0462-2;"CALÇA COM ACESSÓRIO - REST0462.2";"Categorias > Calças > Calça Wide, Sale > Calças, 50 off";Cor;"ROSE (Mineral Red TC (17-1537)";Tamanho;G;;;179.90;;0.30;0.00;0.00;0.00;1;7890400017097;;SIM;NÃO;;"calca, feminino, RITMI, sofisticado, versatil";"Calça com Acessório Feminina Versátil e Sofisticada";"Descubra a calça com acessório: refinada, confortável e fácil de combinar. Garanta já um visual elegante e moderno para qualquer ocasião!";"RITMI FR - RITMI STUDIO";SIM;;;;
calca-com-acessorio-rest0462-2;;;Cor;"ROSE (Mineral Red TC (17-1537)";Tamanho;GG;;;179.90;;0.30;0.00;0.00;0.00;0;7890400017103;;;;;;;;;;;;;
calca-com-acessorio-rest0462-2;;;Cor;"ROSE (Mineral Red TC (17-1537)";Tamanho;M;;;179.90;;0.30;0.00;0.00;0.00;3;7890400017080;;;;;;;;;;;;;
calca-com-acessorio-rest0462-2;;;Cor;"ROSE (Mineral Red TC (17-1537)";Tamanho;P;;;179.90;;0.30;0.00;0.00;0.00;3;7890400017073;;;;;;;;;;;;;
calca-com-acessorio-rest0462-2;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;G;;;179.90;;0.30;0.00;0.00;0.00;0;7890400017134;;;;;;;;;;;;;
calca-com-acessorio-rest0462-2;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;GG;;;179.90;;0.30;0.00;0.00;0.00;0;7890400017141;;;;;;;;;;;;;
calca-com-acessorio-rest0462-2;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;M;;;179.90;;0.30;0.00;0.00;0.00;0;7890400017127;;;;;;;;;;;;;
calca-com-acessorio-rest0462-2;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;P;;;179.90;;0.30;0.00;0.00;0.00;0;7890400017110;;;;;;;;;;;;;
saia-midi-botanica-com-marias-rest0464-2;"SAIA MIDI BOTÂNICA COM MARIAS - REST0464.2";"Categorias > Saias > Saia Midi, Sale > Calças, 50 off";Cor;"AMARELO (Double Cream TC) (12-0715)";Tamanho;G;;;179.90;;0.30;0.00;0.00;0.00;0;7890400018070;;SIM;NÃO;;"estampado, midi, RITMI, saia, sofisticado";"Saia Midi Botânica com Marias - Versatilidade e Elegância";"Saia midi botânica com marias, confortável e sofisticada. Perfeita para looks refinados e versáteis. Garanta já um visual elegante!";"RITMI FR - RITMI STUDIO";SIM;;;;
saia-midi-botanica-com-marias-rest0464-2;;;Cor;"AMARELO (Double Cream TC) (12-0715)";Tamanho;GG;;;179.90;;0.30;0.00;0.00;0.00;0;7890400018087;;;;;;;;;;;;;
saia-midi-botanica-com-marias-rest0464-2;;;Cor;"AMARELO (Double Cream TC) (12-0715)";Tamanho;M;;;179.90;;0.30;0.00;0.00;0.00;0;7890400018063;;;;;;;;;;;;;
saia-midi-botanica-com-marias-rest0464-2;;;Cor;"AMARELO (Double Cream TC) (12-0715)";Tamanho;P;;;179.90;;0.30;0.00;0.00;0.00;0;7890400018056;;;;;;;;;;;;;
saia-midi-botanica-com-marias-rest0464-2;;;Cor;"AMARELO (Double Cream TC) (12-0715)";Tamanho;PP;;;179.90;;0.30;0.00;0.00;0.00;2;7890400018049;;;;;;;;;;;;;
blusa-tunica-rest0467-1;"BLUSA TÚNICA - REST0467.1";"Categorias > Blusas > Blusa Manga Longa, Sale > Blusas e Camisas, 50 off";Cor;"VERDE (Verde (13-1420)";Tamanho;G;;;119.90;;0.30;0.00;0.00;0.00;1;7890400019558;;SIM;NÃO;;"camisa, elegancia, feminino, RITMI, versatil";"Blusa Túnica Feminina Versátil e Sofisticada RITMI STUDIO";"Blusa túnica feminina, elegante e confortável, ideal para ocasiões profissionais ou sociais. Garanta estilo e versatilidade ao seu guarda-roupa!";"RITMI FR - RITMI STUDIO";SIM;;;;
blusa-tunica-rest0467-1;;;Cor;"VERDE (Verde (13-1420)";Tamanho;GG;;;119.90;;0.30;0.00;0.00;0.00;0;7890400019565;;;;;;;;;;;;;
blusa-tunica-rest0467-1;;;Cor;"VERDE (Verde (13-1420)";Tamanho;M;;;119.90;;0.30;0.00;0.00;0.00;6;7890400019541;;;;;;;;;;;;;
blusa-tunica-rest0467-1;;;Cor;"VERDE (Verde (13-1420)";Tamanho;P;;;119.90;;0.30;0.00;0.00;0.00;3;7890400019534;;;;;;;;;;;;;
blusa-tunica-rest0467-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;G;;;119.90;;0.30;0.00;0.00;0.00;0;7890400019596;;;;;;;;;;;;;
blusa-tunica-rest0467-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;GG;;;119.90;;0.30;0.00;0.00;0.00;0;7890400019602;;;;;;;;;;;;;
blusa-tunica-rest0467-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;M;;;119.90;;0.30;0.00;0.00;0.00;5;7890400019589;;;;;;;;;;;;;
blusa-tunica-rest0467-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;P;;;119.90;;0.30;0.00;0.00;0.00;4;7890400019572;;;;;;;;;;;;;
calca-com-ilhos-rest0470-2;"CALÇA COM ILHÓS - REST0470.2";"Categorias > Calças > Calça Reta, Sale > Calças, 50 off";Cor;"VERDE (Cypress TC) (18-0322)";Tamanho;G;;;169.90;;0.30;0.00;0.00;0.00;0;7890400020035;;SIM;NÃO;;"calca, feminino, RITMI, sofisticado, versatil";"Calça com Ilhós Feminina Versátil e Sofisticada";"Calça com ilhós, elegante e confortável, ideal para ocasiões refinadas. Versatilidade e estilo atemporal. Garanta já a sua e destaque-se!";"RITMI FR - RITMI STUDIO";SIM;;;;
calca-com-ilhos-rest0470-2;;;Cor;"VERDE (Cypress TC) (18-0322)";Tamanho;GG;;;169.90;;0.30;0.00;0.00;0.00;0;7890400020042;;;;;;;;;;;;;
calca-com-ilhos-rest0470-2;;;Cor;"VERDE (Cypress TC) (18-0322)";Tamanho;M;;;169.90;;0.30;0.00;0.00;0.00;0;7890400020028;;;;;;;;;;;;;
calca-com-ilhos-rest0470-2;;;Cor;"VERDE (Cypress TC) (18-0322)";Tamanho;P;;;169.90;;0.30;0.00;0.00;0.00;0;7890400020011;;;;;;;;;;;;;
calca-com-ilhos-rest0470-2;;;Cor;"AZUL (Patriot Blue TC (19-3925)";Tamanho;G;;;169.90;;0.30;0.00;0.00;0.00;0;7890400020073;;;;;;;;;;;;;
calca-com-ilhos-rest0470-2;;;Cor;"AZUL (Patriot Blue TC (19-3925)";Tamanho;GG;;;169.90;;0.30;0.00;0.00;0.00;0;7890400020080;;;;;;;;;;;;;
calca-com-ilhos-rest0470-2;;;Cor;"AZUL (Patriot Blue TC (19-3925)";Tamanho;M;;;169.90;;0.30;0.00;0.00;0.00;0;7890400020066;;;;;;;;;;;;;
calca-com-ilhos-rest0470-2;;;Cor;"AZUL (Patriot Blue TC (19-3925)";Tamanho;P;;;169.90;;0.30;0.00;0.00;0.00;0;7890400020059;;;;;;;;;;;;;
blusa-acetinada-rest0478-1;"BLUSA ACETINADA - REST0478.1";"Categorias > Blusas > Blusa Manga Longa, Sale > Blusas e Camisas, 50 off";Cor;"ROSE (Mineral Red TC (17-1537)";Tamanho;G;;;129.90;;0.30;0.00;0.00;0.00;0;7890400018117;;SIM;NÃO;;"blusa, feminino, RITMI, sofisticado, versatil";"Blusa Acetinada Feminina Versátil e Sofisticada RITMI";"Blusa acetinada com caimento impecável, conforto e versatilidade. Adquira já e eleve seu visual com elegância e praticidade!";"RITMI FR - RITMI STUDIO";SIM;;;;
blusa-acetinada-rest0478-1;;;Cor;"ROSE (Mineral Red TC (17-1537)";Tamanho;GG;;;129.90;;0.30;0.00;0.00;0.00;0;7890400018124;;;;;;;;;;;;;
blusa-acetinada-rest0478-1;;;Cor;"ROSE (Mineral Red TC (17-1537)";Tamanho;M;;;129.90;;0.30;0.00;0.00;0.00;2;7890400018100;;;;;;;;;;;;;
blusa-acetinada-rest0478-1;;;Cor;"ROSE (Mineral Red TC (17-1537)";Tamanho;P;;;129.90;;0.30;0.00;0.00;0.00;0;7890400018094;;;;;;;;;;;;;
blusa-acetinada-rest0478-1;;;Cor;"CINZA (Steel Gray TC (18-4005)";Tamanho;G;;;129.90;;0.30;0.00;0.00;0.00;0;7890400018155;;;;;;;;;;;;;
blusa-acetinada-rest0478-1;;;Cor;"CINZA (Steel Gray TC (18-4005)";Tamanho;GG;;;129.90;;0.30;0.00;0.00;0.00;0;7890400018162;;;;;;;;;;;;;
blusa-acetinada-rest0478-1;;;Cor;"CINZA (Steel Gray TC (18-4005)";Tamanho;M;;;129.90;;0.30;0.00;0.00;0.00;0;7890400018148;;;;;;;;;;;;;
blusa-acetinada-rest0478-1;;;Cor;"CINZA (Steel Gray TC (18-4005)";Tamanho;P;;;129.90;;0.30;0.00;0.00;0.00;0;7890400018131;;;;;;;;;;;;;
calca-reta-de-alfaiataria-rest0510-2;"CALÇA RETA DE ALFAIATARIA - REST0510.2";"Categorias > Calças > Calça Reta, Sale > Calças, 50 off";Cor;"BEGE (Curry TC) (16-0928)";Tamanho;G;;;139.90;;0.30;0.00;0.00;0.00;0;7890400021124;;SIM;NÃO;;"alfaiataria, calca, feminino, RITMI, sofisticado";"Calça Reta de Alfaiataria Feminina Versátil e Sofisticada";"Calça reta de alfaiataria com caimento impecável, conforto e elegância para o dia a dia. Aposte já nessa escolha sofisticada e versátil!";"RITMI FR - RITMI STUDIO";SIM;;;;
calca-reta-de-alfaiataria-rest0510-2;;;Cor;"BEGE (Curry TC) (16-0928)";Tamanho;GG;;;139.90;;0.30;0.00;0.00;0.00;0;7890400021131;;;;;;;;;;;;;
calca-reta-de-alfaiataria-rest0510-2;;;Cor;"BEGE (Curry TC) (16-0928)";Tamanho;M;;;139.90;;0.30;0.00;0.00;0.00;0;7890400021117;;;;;;;;;;;;;
calca-reta-de-alfaiataria-rest0510-2;;;Cor;"BEGE (Curry TC) (16-0928)";Tamanho;P;;;139.90;;0.30;0.00;0.00;0.00;1;7890400021100;;;;;;;;;;;;;
calca-reta-de-alfaiataria-rest0510-2;;;Cor;"AZUL (Blue Print TC) (19-3939)";Tamanho;G;;;139.90;;0.30;0.00;0.00;0.00;0;7890400021162;;;;;;;;;;;;;
calca-reta-de-alfaiataria-rest0510-2;;;Cor;"AZUL (Blue Print TC) (19-3939)";Tamanho;GG;;;139.90;;0.30;0.00;0.00;0.00;0;7890400021179;;;;;;;;;;;;;
calca-reta-de-alfaiataria-rest0510-2;;;Cor;"AZUL (Blue Print TC) (19-3939)";Tamanho;M;;;139.90;;0.30;0.00;0.00;0.00;0;7890400021155;;;;;;;;;;;;;
calca-reta-de-alfaiataria-rest0510-2;;;Cor;"AZUL (Blue Print TC) (19-3939)";Tamanho;P;;;139.90;;0.30;0.00;0.00;0.00;0;7890400021148;;;;;;;;;;;;;
blusa-manga-curta-rest0517-1;"BLUSA MANGA CURTA - REST0517.1";"Categorias > Blusas > Blusa Manga Curta, Sale > Blusas e Camisas, 50 off";Cor;"VERDE (Katydid TC (16-6030)";Tamanho;G;;;89.90;;0.30;0.00;0.00;0.00;0;7890400021209;;SIM;NÃO;;"blusa, feminino, RITMI, sofisticado, versatil";"Blusa Manga Curta Feminina Versátil e Sofisticada RITMI";"Blusa manga curta feminina, confortável e sofisticada. Perfeita para looks versáteis e elegantes. Garanta já seu estilo refinado no dia a dia!";"RITMI FR - RITMI STUDIO";SIM;;;;
blusa-manga-curta-rest0517-1;;;Cor;"VERDE (Katydid TC (16-6030)";Tamanho;GG;;;89.90;;0.30;0.00;0.00;0.00;0;7890400021216;;;;;;;;;;;;;
blusa-manga-curta-rest0517-1;;;Cor;"VERDE (Katydid TC (16-6030)";Tamanho;M;;;89.90;;0.30;0.00;0.00;0.00;0;7890400021193;;;;;;;;;;;;;
blusa-manga-curta-rest0517-1;;;Cor;"VERDE (Katydid TC (16-6030)";Tamanho;P;;;89.90;;0.30;0.00;0.00;0.00;2;7890400021186;;;;;;;;;;;;;
blusa-manga-curta-rest0517-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;G;;;89.90;;0.30;0.00;0.00;0.00;1;7890400021247;;;;;;;;;;;;;
blusa-manga-curta-rest0517-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;GG;;;89.90;;0.30;0.00;0.00;0.00;0;7890400021254;;;;;;;;;;;;;
blusa-manga-curta-rest0517-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;M;;;89.90;;0.30;0.00;0.00;0.00;0;7890400021230;;;;;;;;;;;;;
blusa-manga-curta-rest0517-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;P;;;89.90;;0.30;0.00;0.00;0.00;0;7890400021223;;;;;;;;;;;;;
camisa-tricoline-com-estampa-rest0518-1;"CAMISA TRICOLINE COM ESTAMPA - REST0518.1";"Categorias > Camisas > Camisa Manga Longa, Sale > Blusas e Camisas, 50 off";Cor;"MARROM (Cuban Sand TC) (15-1314)";Tamanho;G;;;119.90;;0.30;0.00;0.00;0.00;0;7890400023210;;SIM;NÃO;;"camisa, estampado, RITMI, sofisticado, versatil";"Camisa tricoline estampada feminina versátil e sofisticada";"Camisa tricoline com estampa, 100% algodão, sofisticada e confortável. Ideal para looks elegantes e versáteis. Garanta já a sua peça exclusiva!";"RITMI FR - RITMI STUDIO";SIM;;;;
camisa-tricoline-com-estampa-rest0518-1;;;Cor;"MARROM (Cuban Sand TC) (15-1314)";Tamanho;GG;;;119.90;;0.30;0.00;0.00;0.00;0;7890400023227;;;;;;;;;;;;;
camisa-tricoline-com-estampa-rest0518-1;;;Cor;"MARROM (Cuban Sand TC) (15-1314)";Tamanho;M;;;119.90;;0.30;0.00;0.00;0.00;0;7890400023203;;;;;;;;;;;;;
camisa-tricoline-com-estampa-rest0518-1;;;Cor;"MARROM (Cuban Sand TC) (15-1314)";Tamanho;P;;;119.90;;0.30;0.00;0.00;0.00;0;7890400023197;;;;;;;;;;;;;
calca-tricoline-lisa-rest0518-2;"CALÇA TRICOLINE LISA - REST0518.2";"Categorias > Calças > Calça Wide, Sale > Calças, 50 off";Cor;"MARROM (Cuban Sand TC) (15-1314)";Tamanho;G;;;109.90;;0.30;0.00;0.00;0.00;0;7890400022374;;SIM;NÃO;;"calca, feminino, RITMI, sofisticado, versatil";"Calça Tricoline Lisa Feminina Versátil e Sofisticada";"Calça tricoline lisa feminina, confortável e elegante. Ideal para looks versáteis e sofisticados. Garanta já a sua e renove o visual com estilo!";"RITMI FR - RITMI STUDIO";SIM;;;;
calca-tricoline-lisa-rest0518-2;;;Cor;"MARROM (Cuban Sand TC) (15-1314)";Tamanho;GG;;;109.90;;0.30;0.00;0.00;0.00;0;7890400022381;;;;;;;;;;;;;
calca-tricoline-lisa-rest0518-2;;;Cor;"MARROM (Cuban Sand TC) (15-1314)";Tamanho;M;;;109.90;;0.30;0.00;0.00;0.00;0;7890400022367;;;;;;;;;;;;;
calca-tricoline-lisa-rest0518-2;;;Cor;"MARROM (Cuban Sand TC) (15-1314)";Tamanho;P;;;109.90;;0.30;0.00;0.00;0.00;0;7890400022350;;;;;;;;;;;;;
camisa-utilitaria-manga-longa-rest0526-1;"CAMISA UTILITÁRIA MANGA LONGA - REST0526.1";"Categorias > Camisas > Camisa Manga Longa, Sale > Blusas e Camisas, 50 off";Cor;"BEGE (Novelle Peach TC) (12-1005)";Tamanho;G;;;119.90;;0.30;0.00;0.00;0.00;0;7890400021889;;SIM;NÃO;;"camisa, feminino, longa, RITMI, sofisticado";"Camisa Utilitária Manga Longa Feminina Versátil e Sofisticada";"Camisa utilitária manga longa feminina, elegante e confortável. Ideal para looks profissionais ou casuais. Garanta já a sua peça versátil!";"RITMI FR - RITMI STUDIO";SIM;;;;
camisa-utilitaria-manga-longa-rest0526-1;;;Cor;"BEGE (Novelle Peach TC) (12-1005)";Tamanho;GG;;;119.90;;0.30;0.00;0.00;0.00;0;7890400021896;;;;;;;;;;;;;
camisa-utilitaria-manga-longa-rest0526-1;;;Cor;"BEGE (Novelle Peach TC) (12-1005)";Tamanho;M;;;119.90;;0.30;0.00;0.00;0.00;0;7890400021872;;;;;;;;;;;;;
camisa-utilitaria-manga-longa-rest0526-1;;;Cor;"BEGE (Novelle Peach TC) (12-1005)";Tamanho;P;;;119.90;;0.30;0.00;0.00;0.00;0;7890400021865;;;;;;;;;;;;;
camisa-utilitaria-manga-longa-rest0526-1;;;Cor;"BEGE (Novelle Peach TC) (12-1005)";Tamanho;PP;;;119.90;;0.30;0.00;0.00;0.00;0;7890400021858;;;;;;;;;;;;;
camisa-utilitaria-manga-longa-rest0526-1;;;Cor;"LARANJA  (Tangerine Tango) (17-1463)";Tamanho;G;;;119.90;;0.30;0.00;0.00;0.00;0;7890400021933;;;;;;;;;;;;;
camisa-utilitaria-manga-longa-rest0526-1;;;Cor;"LARANJA  (Tangerine Tango) (17-1463)";Tamanho;GG;;;119.90;;0.30;0.00;0.00;0.00;0;7890400021940;;;;;;;;;;;;;
camisa-utilitaria-manga-longa-rest0526-1;;;Cor;"LARANJA  (Tangerine Tango) (17-1463)";Tamanho;M;;;119.90;;0.30;0.00;0.00;0.00;0;7890400021926;;;;;;;;;;;;;
camisa-utilitaria-manga-longa-rest0526-1;;;Cor;"LARANJA  (Tangerine Tango) (17-1463)";Tamanho;P;;;119.90;;0.30;0.00;0.00;0.00;0;7890400021919;;;;;;;;;;;;;
camisa-utilitaria-manga-longa-rest0526-1;;;Cor;"LARANJA  (Tangerine Tango) (17-1463)";Tamanho;PP;;;119.90;;0.30;0.00;0.00;0.00;0;7890400021902;;;;;;;;;;;;;
jaqueta-utilitaria-rest0528;"JAQUETA UTILITARIA - REST0528";"Categorias > Casacos > Jaqueta, Sale > Casacos, 50 off";Cor;"BEGE (Curry TC) (16-0928)";Tamanho;G;;;215.90;;0.30;0.00;0.00;0.00;0;7890400022558;;SIM;NÃO;;"feminino, jaqueta, RITMI, sofisticado, versatil";"Jaqueta Utilitária Feminina Versátil e Sofisticada RITMI";"Jaqueta utilitária feminina, versátil e sofisticada. Ideal para diversos momentos. Aposte já para um visual elegante e confortável.";"RITMI FR - RITMI STUDIO";SIM;;;;
jaqueta-utilitaria-rest0528;;;Cor;"BEGE (Curry TC) (16-0928)";Tamanho;M;;;215.90;;0.30;0.00;0.00;0.00;2;7890400022541;;;;;;;;;;;;;
jaqueta-utilitaria-rest0528;;;Cor;"BEGE (Curry TC) (16-0928)";Tamanho;P;;;215.90;;0.30;0.00;0.00;0.00;1;7890400022534;;;;;;;;;;;;;
jaqueta-utilitaria-rest0528;;;Cor;"AZUL (Blue Print TC) (19-3939)";Tamanho;G;;;215.90;;0.30;0.00;0.00;0.00;0;7890400022589;;;;;;;;;;;;;
jaqueta-utilitaria-rest0528;;;Cor;"AZUL (Blue Print TC) (19-3939)";Tamanho;M;;;215.90;;0.30;0.00;0.00;0.00;0;7890400022572;;;;;;;;;;;;;
jaqueta-utilitaria-rest0528;;;Cor;"AZUL (Blue Print TC) (19-3939)";Tamanho;P;;;215.90;;0.30;0.00;0.00;0.00;0;7890400022565;;;;;;;;;;;;;
macacao-tomara-que-caia-rest0529-2;"MACACAO TOMARA QUE CAIA - REST0529.2";"Categorias > Macacões > Macacão, Sale > Macacões, 50 off";Cor;"MARROM (Tannin TC) (17-1320)";Tamanho;G;;;139.90;;0.30;0.00;0.00;0.00;0;7890400021520;;SIM;NÃO;;"feminino, macacao, RITMI, sofisticado, versatil";"Macacão Tomara Que Caia Feminino Versátil e Sofisticado";"Macacão tomara que caia versátil, elegante e confortável. Ideal para diversas ocasiões. Garanta já um visual refinado e atual no seu guarda-roupa!";"RITMI FR - RITMI STUDIO";SIM;;;;
